flight_id vertical speed track all 
AUA561_3960 False False False False 
AUA561_3971 False False False False 
AUA561_3972 False False False False 
AUA561_4051 False False False False 
AUA563_3273 False False False False 
AUA563_3317 False False False False 
AUA563_3329 False False False False 
AUA563_3360 False False False False 
AUA563_3403 False False False False 
AUA563_3404 False False False False 
AUA563_3405 False False False False 
AUA563_3406 False False False False 
AUA563_3407 False False False False 
AUA563_3421 False False False False 
AUA563_3422 False False False False 
AUA563_3433 False False False False 
AUA563_3434 False False False False 
AUA563_3435 False False False False 
AUA563_3436 False False False False 
AUA563_3446 False False False False 
AUA563_3447 False False False False 
AUA563_3465 False False False False 
AUA563_3466 False False False False 
AUA563_3490 False False False False 
AUA563_3491 False False False False 
AUA563_3517 False False False False 
AUA563_3518 False False False False 
AUA563_3609 False False False False 
AUA563_3628 False False False False 
AUA563_3649 False False False False 
AUA563_3650 False False False False 
AUA563_3657 False False False False 
AUA563_3805 False False False False 
AUA563_3806 False False False False 
AUA563_3888 False False False False 
AUA563_3906 False False False False 
AUA563_3908 False False False False 
AUA563_3921 False False False False 
AUA563_4015 False False False False 
AUA563_4016 False False False False 
AUA563_4018 False False False False 
AUA563_4020 True False False False 
AUA563_4023 False False False False 
AUA563_4052 False False False False 
AUA563_4053 False False False False 
AUA563_4070 False False False False 
AUA563_4071 False False False False 
AUA565R_3257 False False False False 
AUA565R_3261 False False False False 
AUA565R_3330 False False False False 
AUA565R_3361 False False False False 
AUA565R_3365 False False False False 
AUA565R_3423 False False False False 
AUA565R_3467 False False False False 
AUA565R_3468 False False False False 
AUA565R_3492 False False False False 
AUA565R_3493 False False False False 
AUA565R_3520 False False False False 
AUA565R_3651 False False False False 
AUA565R_3658 False False False False 
AUA565R_3974 False False False False 
AUA565R_3975 False False False False 
AUA565R_4014 False False False False 
AUA565R_4019 False False False False 
AUA565R_4024 False False False False 
AUA565R_4027 False False False False 
AUA565R_4030 False False False False 
AUA565R_4054 False False False False 
AUA567_3891 False False False False 
AUA567_4075 False False False False 
AUA569_3275 False False False False 
AUA569_3276 False False False False 
AUA569_3307 False False False False 
AUA569_3308 False False False False 
AUA569_3309 False False False False 
AUA569_3319 False False False False 
AUA569_3320 False False False False 
AUA569_3321 False False False False 
AUA569_3322 False False False False 
AUA569_3333 False False False False 
AUA569_3362 False False False False 
AUA569_3366 False False False False 
AUA569_3372 False False False False 
AUA569_3408 False False False False 
AUA569_3424 False False False False 
AUA569_3425 False False False False 
AUA569_3449 False False False False 
AUA569_3469 False False False False 
AUA569_3470 False False False False 
AUA569_3471 False False False False 
AUA569_3472 False False False False 
AUA569_3496 False False False False 
AUA569_3497 False False False False 
AUA569_3498 False False False False 
AUA569_3521 False False False False 
AUA569_3522 False False False False 
